address,property_type,area_name,municipality,is_savedalen,sale_type,sold_date,year,month,final_price_sek,asking_price_sek,price_change_sek,price_change_percent,living_area_m2,extra_area_m2,rooms,plot_area_m2,price_per_m2,bid_change_percent,source_url,detail_url,build_year,energy_class,operating_cost_sek_per_year,monthly_fee_sek,ownership_type,latitude,longitude,days_on_market,has_detail_data,model_latitude,model_longitude,coordinate_source,area_group,distance_to_partille_center_km,distance_to_gothenburg_center_km,distance_to_savedalen_center_km,price_outlier_flag,area_outlier_flag,plot_outlier_flag
Adress saknas,Villa,Sävedalen,Partille,yes,Slutpris,2025-08-15,2025,8,7600000,7933000.0,-333000.0,-4.2,149.0,74.0,7.0,983.0,51000.0,-4.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Sävedalen,1.53,7.33,1.26,no,no,no
Fägatan 4,Radhus,Öjersjö,Partille,no,Slutpris,2025-08-15,2025,8,4500000,,,,122.6,,5.0,,36700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Öjersjö,1.53,7.33,1.26,no,no,no
Klintevägen 6,Villa,Partille kommun,Partille,no,Lagfart,2025-08-15,2025,8,4600000,,,,80.0,42.0,,923.0,57500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille,1.53,7.33,1.26,no,no,no
Brattåskärrsvägen 111,Radhus,Sävedalen,Partille,yes,Slutpris,2025-08-14,2025,8,4750000,,,,118.0,,5.0,,40300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Sävedalen,1.53,7.33,1.26,no,no,no
Klintevägen 1,Villa,Partille kommun,Partille,no,Lagfart,2025-08-12,2025,8,8900000,,,,129.0,40.0,,1025.0,69000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille,1.53,7.33,1.26,no,no,no
Vändstensvägen 21,Radhus,Mellby,Partille,no,Lagfart,2025-08-11,2025,8,2900000,3102000.0,-202000.0,-6.5,118.0,33.0,5.0,178.0,24600.0,-6.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Mellby,6.27,8.16,5.75,no,no,no
Knektevägen 54,Radhus,Södra Sävedalen,Partille,yes,Lagfart,2025-08-06,2025,8,7150000,7072000.0,78000.0,1.1,194.0,1.0,6.0,234.0,36900.0,1.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Södra Sävedalen,1.64,9.47,3.4,no,no,no
Svedjevägen 17B,Villa,Furulund,Partille,no,Lagfart,2025-08-04,2025,8,8500000,,,,215.0,23.0,7.0,1232.0,39500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Furulund,6.27,8.16,5.75,no,no,no
Idas väg 3D,Radhus,Partille kommun,Partille,no,Lagfart,2025-08-04,2025,8,2166000,,,,,,,129.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille,1.53,7.33,1.26,no,no,no
Tåbäcksvägen 35,Radhus,Öjersjö,Partille,no,Slutpris,2025-07-25,2025,7,5000000,,,,106.0,59.0,5.0,,47200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Öjersjö,1.53,7.33,1.26,no,no,no
Nedre Källvägen 6,Villa,Sävedalen,Partille,yes,Lagfart,2025-07-25,2025,7,7000000,,,,116.0,145.0,8.0,871.0,60300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Sävedalen,6.27,8.16,5.75,no,no,no
Djupedalsvägen 8,Villa,Öjersjö,Partille,no,Lagfart,2025-07-25,2025,7,8500000,9455000.0,-955000.0,-10.1,180.0,60.0,7.0,1263.0,47200.0,-10.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Öjersjö,6.27,8.16,5.75,no,no,no
Edgångsvägen 21,Villa,Skulltorp,Partille,no,Lagfart,2025-07-21,2025,7,6000000,,,,161.0,35.0,6.0,652.0,37300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Skulltorp,6.26,8.03,5.69,no,no,no
Stora Ängsvägen 15A,Villa,Sävedalen,Partille,yes,Lagfart,2025-07-18,2025,7,5200000,6118000.0,-918000.0,-15.0,83.0,41.0,4.0,157.0,62700.0,-15.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Sävedalen,6.27,8.16,5.75,no,no,no
Agda Helins väg 1,Villa,Öjersjö,Partille,no,Lagfart,2025-07-16,2025,7,8400000,8284000.0,116000.0,1.4,138.0,6.0,6.0,548.0,60900.0,1.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=5,https://www.booli.se/bostad/3362690,1981,,,,,57.71819427,12.12951751,,yes,57.71819427,12.12951751,detail_page,Öjersjö,2.73,9.26,3.77,no,no,no
Hytterkullen 82,Parhus,Öjersjö,Partille,no,Lagfart,2025-07-14,2025,7,3700000,,,,56.0,,3.0,268.0,66100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Öjersjö,1.64,9.47,3.4,no,no,no
Gamla Tingsvägen 6,Villa,Skulltorp,Partille,no,Lagfart,2025-07-10,2025,7,6250000,5998000.0,252000.0,4.2,140.0,,6.0,849.0,44600.0,4.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Skulltorp,6.27,8.16,5.75,no,no,no
Kvarnstensvägen 40,Villa,Södra Sävedalen,Partille,yes,Lagfart,2025-07-10,2025,7,9560000,,,,222.0,88.0,7.0,838.0,43100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Södra Sävedalen,1.64,9.47,3.4,no,no,no
Vällingbacken 30,Villa,Kåbäcken,Partille,no,Lagfart,2025-07-09,2025,7,4525000,,,,136.0,,6.0,541.0,33300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Partille kommun,6.26,8.03,5.69,no,no,no
Hålegårdsvägen 35,Villa,Mellby,Partille,no,Slutpris,2025-07-07,2025,7,5175000,,,,143.0,50.0,6.0,,36200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Mellby,1.99,6.55,0.26,no,no,no
Korsängen 74,Radhus,Södra Sävedalen,Partille,yes,Lagfart,2025-07-07,2025,7,4750000,4567000.0,183000.0,4.0,90.0,39.0,5.0,143.0,52800.0,4.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Södra Sävedalen,6.27,8.16,5.75,no,no,no
Trädgårdsvägen 17,Villa,Sävedalen,Partille,yes,Lagfart,2025-07-03,2025,7,8500000,8500000.0,0.0,0.0,150.0,75.0,7.0,881.0,56700.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Sävedalen,6.27,8.16,5.75,no,no,no
Tåbäcksvägen 17,Radhus,Öjersjö,Partille,no,Slutpris,2025-07-02,2025,7,5350000,4573000.0,777000.0,17.0,126.0,,6.0,,42500.0,17.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Landshövdingevägen 11,Villa,Partille kommun,Partille,no,Lagfart,2025-07-01,2025,7,9500000,8748000.0,752000.0,8.6,178.0,31.0,,770.0,53400.0,8.6,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Partille,1.99,6.55,0.26,no,no,no
Hemmansvägen 23,Radhus,Furuskog,Partille,no,Slutpris,2025-06-27,2025,6,4850000,4831000.0,19000.0,0.4,146.0,48.0,5.0,144.0,44400.0,0.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Partille kommun,1.64,9.47,3.4,no,no,no
Nedre Källvägen 22,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-25,2025,6,11250000,,,,200.0,100.0,7.0,1102.0,56300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Sävedalen,1.64,9.47,3.4,no,no,no
Storegården 63,Parhus,Öjersjö,Partille,no,Lagfart,2025-06-24,2025,6,5620000,5620000.0,0.0,0.0,118.0,,5.0,179.0,47600.0,0.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Ridhusvägen 31,Villa,Furulund,Partille,no,Lagfart,2025-06-23,2025,6,5600000,,,,126.0,,4.0,1167.0,44400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Furulund,1.64,9.47,3.4,no,no,no
Första Villavägen 9,Villa,Puketorp,Partille,no,Lagfart,2025-06-19,2025,6,5600000,5852000.0,-252000.0,-4.3,87.0,69.0,5.0,1000.0,64400.0,-4.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Partille kommun,1.64,9.47,3.4,no,no,no
Rävstigen 26,Villa,Partille kommun,Partille,no,Lagfart,2025-06-19,2025,6,14000000,,,,159.0,21.0,4.0,1135.0,88100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Partille,1.99,6.55,0.26,no,no,no
Udassons väg 9,Radhus,Mellby,Partille,no,Lagfart,2025-06-17,2025,6,3100000,3222000.0,-122000.0,-3.8,87.0,,4.0,127.0,35600.0,-3.8,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Mellby,6.27,8.16,5.75,no,no,no
Mimersvägen 33,Villa,Sävedalen,Partille,yes,Slutpris,2025-06-16,2025,6,8500000,8612000.0,-112000.0,-1.3,170.0,70.0,7.0,1021.0,50000.0,-1.3,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Älgstigen 19A,Villa,Öjersjö,Partille,no,Lagfart,2025-06-16,2025,6,7295000,7014000.0,281000.0,4.0,126.0,,6.0,800.0,57900.0,4.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Öjersjö,1.64,9.47,3.4,no,no,no
Gavelåsvägen 8,Villa,Partille kommun,Partille,no,Lagfart,2025-06-16,2025,6,6500000,5798000.0,702000.0,12.1,173.0,19.0,,1427.0,37600.0,12.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Morkullesträcket 24B,Villa,Furulund,Partille,no,Lagfart,2025-06-14,2025,6,5350000,,,,110.0,51.0,,720.0,48600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=5,https://www.booli.se/bostad/3362690,1981,,,,,57.71819427,12.12951751,,yes,57.71819427,12.12951751,detail_page,Furulund,2.73,9.26,3.77,no,no,no
Rävekärrsvägen 6,Villa,Öjersjö,Partille,no,Lagfart,2025-06-13,2025,6,9100000,,,,169.0,52.0,7.0,805.0,53800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=6,https://www.booli.se/bostad/4075715,2018,,,,,57.6831583,12.10318057,,yes,57.6831583,12.10318057,detail_page,Öjersjö,6.27,8.16,5.75,no,no,no
Knektevägen 13,Radhus,Södra Sävedalen,Partille,yes,Lagfart,2025-06-13,2025,6,6500000,,,,168.0,,7.0,205.0,38700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Södra Sävedalen,1.64,9.47,3.4,no,no,no
Sörgårdsvägen 25,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-13,2025,6,7650000,,,,128.0,72.0,5.0,725.0,59800.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Sävedalen,1.99,6.55,0.26,no,no,no
Sjätte Villavägen 11,Villa,Södra Sävedalen,Partille,yes,Lagfart,2025-06-13,2025,6,6950000,6854000.0,96000.0,1.4,130.0,123.0,7.0,741.0,53500.0,1.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Södra Sävedalen,1.99,6.55,0.26,no,no,no
Öjersjövägen 42B,Parhus,Öjersjö,Partille,no,Lagfart,2025-06-12,2025,6,6400000,,,,136.0,,6.0,624.0,47100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Öjersjö,1.64,9.47,3.4,no,no,no
Smedjegårdsvägen 7C,Villa,Lexby,Partille,no,Lagfart,2025-06-11,2025,6,3300000,,,,108.0,51.0,5.0,110.0,30600.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Lexby,1.64,9.47,3.4,no,no,no
Furuliden 6A,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-11,2025,6,7700000,7216000.0,484000.0,6.7,126.0,37.0,6.0,680.0,61100.0,6.7,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Södra Hagevägen 18,Villa,Härlanda,Partille,no,Lagfart,2025-06-11,2025,6,8800000,,,,154.0,8.0,5.0,927.0,57100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Partille kommun,1.53,7.33,1.26,no,no,no
Lindbackevägen 13,Villa,Öjersjö,Partille,no,Lagfart,2025-06-10,2025,6,4550000,4439000.0,111000.0,2.5,65.0,,3.0,1487.0,70000.0,2.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Öjersjövägen 8B,Villa,Öjersjö,Partille,no,Lagfart,2025-06-10,2025,6,7425000,6799000.0,626000.0,9.2,163.0,30.0,6.0,837.0,45600.0,9.2,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Öjersjö,1.99,6.55,0.26,no,no,no
Klintevägen 1,Villa,Sävedalen,Partille,yes,Slutpris,2025-06-09,2025,6,8900000,,,,201.0,,,1025.0,44300.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Nygårdsvägen 63,Radhus,Lexby,Partille,no,Slutpris,2025-06-08,2025,6,3150000,3387000.0,-237000.0,-7.0,119.0,,4.0,,26500.0,-7.0,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Lexby,1.04,9.5,3.21,no,no,no
Mellanlyckan 4,Radhus,Sävedalen,Partille,yes,Lagfart,2025-06-05,2025,6,5800000,,,,140.0,8.0,6.0,215.0,41400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=7,https://www.booli.se/bostad/3374175,1981,,,,,57.7306907,12.12873119,,yes,57.7306907,12.12873119,detail_page,Sävedalen,1.64,9.47,3.4,no,no,no
Truels väg 13,Villa,Skulltorp,Partille,no,Lagfart,2025-06-05,2025,6,6080000,,,,148.0,27.0,5.0,1014.0,41100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=10,https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,57.7322762,12.07589784,detail_page,Skulltorp,1.99,6.55,0.26,no,no,no
Mimersvägen 37C,Villa,Sävedalen,Partille,yes,Lagfart,2025-06-04,2025,6,8220000,,,,152.0,,5.0,381.0,54100.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Eksvängen 6,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-06-03,2025,6,7150000,,,,,,,357.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Brase-Emmas väg 34,Villa,Partille kommun,Partille,no,Lagfart,2025-06-03,2025,6,4100000,,,,,,,689.0,,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Korsängen 32,Radhus,Sävedalen,Partille,yes,Slutpris,2025-05-30,2025,5,5200000,,,,117.0,30.0,5.0,129.0,44400.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Sävedalen,1.04,9.5,3.21,no,no,no
Klintegårdsvägen 26,Radhus,Lexby,Partille,no,Lagfart,2025-05-29,2025,5,4000000,,,,116.0,,,231.0,34500.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=9,https://www.booli.se/bostad/3368569,1960,,,,,57.74207938,12.08125724,,yes,57.74207938,12.08125724,detail_page,Lexby,1.53,7.33,1.26,no,no,no
Korsängen 7,Radhus,Partille kommun,Partille,no,Lagfart,2025-05-28,2025,5,5750000,,,,128.0,29.0,,162.0,44900.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Idas väg 8A,Kedjehus,Partille kommun,Partille,no,Lagfart,2025-05-28,2025,5,2366000,2266000.0,100000.0,4.4,,,,455.0,,4.4,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
Gökegårdshöjden 10,Villa,Öjersjö,Partille,no,Slutpris,2025-05-27,2025,5,7150000,,,,150.0,65.0,7.0,1729.0,47700.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Öjersjö,1.04,9.5,3.21,no,no,no
Tåbäcksvägen 1B,Parhus,Öjersjö,Partille,no,Sista bud,2025-05-26,2025,5,4600000,4973000.0,-373000.0,-7.5,92.0,,4.0,,50000.0,-7.5,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Öjersjö,1.04,9.5,3.21,no,no,no
Föreningsvägen 3,Villa,Sävedalen,Partille,yes,Lagfart,2025-05-21,2025,5,8850000,7558000.0,1292000.0,17.1,175.0,102.0,7.0,1008.0,50600.0,17.1,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Sävedalen,6.26,8.03,5.69,no,no,no
Rävstigen 18,Villa,Öjersjö,Partille,no,Lagfart,2025-05-19,2025,5,12000000,,,,200.0,,5.0,1172.0,60000.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=8,https://www.booli.se/bostad/4069445,2018,,,,,57.68324849,12.10084106,,yes,57.68324849,12.10084106,detail_page,Öjersjö,6.26,8.03,5.69,no,no,no
Mellanvägen 11,Villa,Partille kommun,Partille,no,Lagfart,2025-05-19,2025,5,11650000,,,,155.0,25.0,,794.0,75200.0,,https://www.booli.se/sok/slutpriser?areaIds=268&objectType=Villa%2CKedjehus-Parhus-Radhus&page=11,https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,57.74655727,12.118228,detail_page,Partille,1.04,9.5,3.21,no,no,no
